"  Pendulum"
"MEA_ANGLE_1: VARIABLE_CLASS/1"

"Time      "	"MEA_ANGLE_1.Q"
1.097000e+00	-2.918504e+01
1.098000e+00	-2.916364e+01
1.099000e+00	-2.914196e+01
1.100000e+00	-2.912001e+01
1.101000e+00	-2.909779e+01
1.102000e+00	-2.907529e+01
1.103000e+00	-2.905252e+01
1.104000e+00	-2.902948e+01
1.105000e+00	-2.900616e+01
1.106000e+00	-2.898257e+01
1.107000e+00	-2.895871e+01
1.108000e+00	-2.893458e+01
1.109000e+00	-2.891018e+01
1.110000e+00	-2.888550e+01
1.111000e+00	-2.886055e+01
1.112000e+00	-2.883533e+01
1.113000e+00	-2.880984e+01
1.114000e+00	-2.878408e+01
1.115000e+00	-2.875805e+01
1.116000e+00	-2.873175e+01
1.117000e+00	-2.870518e+01
1.118000e+00	-2.867834e+01
1.119000e+00	-2.865123e+01
1.120000e+00	-2.862385e+01
1.121000e+00	-2.859620e+01
1.122000e+00	-2.856828e+01
1.123000e+00	-2.854009e+01
1.124000e+00	-2.851164e+01
1.125000e+00	-2.848291e+01
1.126000e+00	-2.845392e+01
1.127000e+00	-2.842466e+01
1.128000e+00	-2.839514e+01
1.129000e+00	-2.836534e+01
1.130000e+00	-2.833528e+01
1.131000e+00	-2.830495e+01
1.132000e+00	-2.827436e+01
1.133000e+00	-2.824350e+01
1.134000e+00	-2.821237e+01
1.135000e+00	-2.818098e+01
1.136000e+00	-2.814932e+01
1.137000e+00	-2.811740e+01
1.138000e+00	-2.808521e+01
1.139000e+00	-2.805276e+01
1.140000e+00	-2.802005e+01
1.141000e+00	-2.798707e+01
1.142000e+00	-2.795382e+01
1.143000e+00	-2.792032e+01
1.144000e+00	-2.788655e+01
1.145000e+00	-2.785252e+01
1.146000e+00	-2.781822e+01
1.147000e+00	-2.778366e+01
1.148000e+00	-2.774884e+01
1.149000e+00	-2.771376e+01
1.150000e+00	-2.767842e+01
1.151000e+00	-2.764282e+01
1.152000e+00	-2.760695e+01
1.153000e+00	-2.757083e+01
1.154000e+00	-2.753444e+01
1.155000e+00	-2.749780e+01
1.156000e+00	-2.746090e+01
1.157000e+00	-2.742373e+01
1.158000e+00	-2.738631e+01
1.159000e+00	-2.734863e+01
1.160000e+00	-2.731070e+01
1.161000e+00	-2.727250e+01
1.162000e+00	-2.723405e+01
1.163000e+00	-2.719534e+01
1.164000e+00	-2.715637e+01
1.165000e+00	-2.711715e+01
1.166000e+00	-2.707767e+01
1.167000e+00	-2.703793e+01
1.168000e+00	-2.699794e+01
1.169000e+00	-2.695769e+01
1.170000e+00	-2.691719e+01
1.171000e+00	-2.687644e+01
1.172000e+00	-2.683543e+01
1.173000e+00	-2.679417e+01
1.174000e+00	-2.675265e+01
1.175000e+00	-2.671088e+01
1.176000e+00	-2.666886e+01
1.177000e+00	-2.662659e+01
1.178000e+00	-2.658406e+01
1.179000e+00	-2.654128e+01
1.180000e+00	-2.649826e+01
1.181000e+00	-2.645498e+01
1.182000e+00	-2.641145e+01
1.183000e+00	-2.636767e+01
1.184000e+00	-2.632364e+01
1.185000e+00	-2.627936e+01
1.186000e+00	-2.623484e+01
1.187000e+00	-2.619006e+01
1.188000e+00	-2.614504e+01
1.189000e+00	-2.609977e+01
1.190000e+00	-2.605425e+01
1.191000e+00	-2.600849e+01
1.192000e+00	-2.596248e+01
1.193000e+00	-2.591622e+01
1.194000e+00	-2.586972e+01
1.195000e+00	-2.582297e+01
1.196000e+00	-2.577598e+01
1.197000e+00	-2.572874e+01
1.198000e+00	-2.568126e+01
1.199000e+00	-2.563354e+01
1.200000e+00	-2.558557e+01
1.201000e+00	-2.553736e+01
1.202000e+00	-2.548891e+01
1.203000e+00	-2.544022e+01
1.204000e+00	-2.539128e+01
1.205000e+00	-2.534211e+01
1.206000e+00	-2.529269e+01
1.207000e+00	-2.524303e+01
1.208000e+00	-2.519314e+01
1.209000e+00	-2.514300e+01
1.210000e+00	-2.509263e+01
1.211000e+00	-2.504202e+01
1.212000e+00	-2.499117e+01
1.213000e+00	-2.494008e+01
1.214000e+00	-2.488875e+01
1.215000e+00	-2.483719e+01
1.216000e+00	-2.478540e+01
1.217000e+00	-2.473336e+01
1.218000e+00	-2.468110e+01
1.219000e+00	-2.462859e+01
1.220000e+00	-2.457586e+01
1.221000e+00	-2.452289e+01
1.222000e+00	-2.446968e+01
1.223000e+00	-2.441625e+01
1.224000e+00	-2.436258e+01
1.225000e+00	-2.430868e+01
1.226000e+00	-2.425455e+01
1.227000e+00	-2.420019e+01
1.228000e+00	-2.414560e+01
1.229000e+00	-2.409077e+01
1.230000e+00	-2.403572e+01
1.231000e+00	-2.398044e+01
1.232000e+00	-2.392493e+01
1.233000e+00	-2.386920e+01
1.234000e+00	-2.381323e+01
1.235000e+00	-2.375704e+01
1.236000e+00	-2.370062e+01
1.237000e+00	-2.364398e+01
1.238000e+00	-2.358711e+01
1.239000e+00	-2.353002e+01
1.240000e+00	-2.347270e+01
1.241000e+00	-2.341516e+01
1.242000e+00	-2.335740e+01
1.243000e+00	-2.329941e+01
1.244000e+00	-2.324120e+01
1.245000e+00	-2.318277e+01
1.246000e+00	-2.312411e+01
1.247000e+00	-2.306524e+01
1.248000e+00	-2.300615e+01
1.249000e+00	-2.294684e+01
1.250000e+00	-2.288730e+01
1.251000e+00	-2.282755e+01
1.252000e+00	-2.276758e+01
1.253000e+00	-2.270740e+01
1.254000e+00	-2.264700e+01
1.255000e+00	-2.258638e+01
1.256000e+00	-2.252554e+01
1.257000e+00	-2.246449e+01
1.258000e+00	-2.240323e+01
1.259000e+00	-2.234175e+01
1.260000e+00	-2.228005e+01
1.261000e+00	-2.221815e+01
1.262000e+00	-2.215603e+01
1.263000e+00	-2.209370e+01
1.264000e+00	-2.203116e+01
1.265000e+00	-2.196841e+01
1.266000e+00	-2.190544e+01
1.267000e+00	-2.184227e+01
1.268000e+00	-2.177889e+01
1.269000e+00	-2.171530e+01
1.270000e+00	-2.165151e+01
1.271000e+00	-2.158750e+01
1.272000e+00	-2.152329e+01
1.273000e+00	-2.145887e+01
1.274000e+00	-2.139425e+01
1.275000e+00	-2.132942e+01
1.276000e+00	-2.126439e+01
1.277000e+00	-2.119915e+01
1.278000e+00	-2.113371e+01
1.279000e+00	-2.106807e+01
1.280000e+00	-2.100223e+01
1.281000e+00	-2.093618e+01
1.282000e+00	-2.086994e+01
1.283000e+00	-2.080349e+01
1.284000e+00	-2.073684e+01
1.285000e+00	-2.067000e+01
1.286000e+00	-2.060296e+01
1.287000e+00	-2.053571e+01
1.288000e+00	-2.046828e+01
1.289000e+00	-2.040064e+01
1.290000e+00	-2.033281e+01
1.291000e+00	-2.026479e+01
1.292000e+00	-2.019657e+01
1.293000e+00	-2.012815e+01
1.294000e+00	-2.005955e+01
1.295000e+00	-1.999074e+01
1.296000e+00	-1.992175e+01
1.297000e+00	-1.985257e+01
1.298000e+00	-1.978319e+01
1.299000e+00	-1.971363e+01
1.300000e+00	-1.964388e+01
1.301000e+00	-1.957393e+01
1.302000e+00	-1.950380e+01
1.303000e+00	-1.943348e+01
1.304000e+00	-1.936298e+01
1.305000e+00	-1.929228e+01
1.306000e+00	-1.922141e+01
1.307000e+00	-1.915034e+01
1.308000e+00	-1.907910e+01
1.309000e+00	-1.900767e+01
1.310000e+00	-1.893605e+01
1.311000e+00	-1.886426e+01
1.312000e+00	-1.879228e+01
1.313000e+00	-1.872012e+01
1.314000e+00	-1.864778e+01
1.315000e+00	-1.857526e+01
1.316000e+00	-1.850256e+01
1.317000e+00	-1.842969e+01
1.318000e+00	-1.835663e+01
1.319000e+00	-1.828340e+01
1.320000e+00	-1.821000e+01
1.321000e+00	-1.813641e+01
1.322000e+00	-1.806266e+01
1.323000e+00	-1.798873e+01
1.324000e+00	-1.791462e+01
1.325000e+00	-1.784034e+01
1.326000e+00	-1.776589e+01
1.327000e+00	-1.769127e+01
1.328000e+00	-1.761648e+01
1.329000e+00	-1.754152e+01
1.330000e+00	-1.746639e+01
1.331000e+00	-1.739109e+01
1.332000e+00	-1.731562e+01
1.333000e+00	-1.723998e+01
1.334000e+00	-1.716418e+01
1.335000e+00	-1.708821e+01
1.336000e+00	-1.701208e+01
1.337000e+00	-1.693578e+01
1.338000e+00	-1.685932e+01
1.339000e+00	-1.678270e+01
1.340000e+00	-1.670591e+01
1.341000e+00	-1.662896e+01
1.342000e+00	-1.655185e+01
1.343000e+00	-1.647459e+01
1.344000e+00	-1.639716e+01
1.345000e+00	-1.631957e+01
1.346000e+00	-1.624183e+01
1.347000e+00	-1.616393e+01
1.348000e+00	-1.608587e+01
1.349000e+00	-1.600765e+01
1.350000e+00	-1.592929e+01
1.351000e+00	-1.585076e+01
1.352000e+00	-1.577209e+01
1.353000e+00	-1.569326e+01
1.354000e+00	-1.561428e+01
1.355000e+00	-1.553514e+01
1.356000e+00	-1.545586e+01
1.357000e+00	-1.537643e+01
1.358000e+00	-1.529685e+01
1.359000e+00	-1.521712e+01
1.360000e+00	-1.513724e+01
1.361000e+00	-1.505722e+01
1.362000e+00	-1.497705e+01
1.363000e+00	-1.489673e+01
1.364000e+00	-1.481627e+01
1.365000e+00	-1.473567e+01
1.366000e+00	-1.465492e+01
1.367000e+00	-1.457404e+01
1.368000e+00	-1.449301e+01
1.369000e+00	-1.441184e+01
1.370000e+00	-1.433053e+01
1.371000e+00	-1.424908e+01
1.372000e+00	-1.416749e+01
1.373000e+00	-1.408577e+01
1.374000e+00	-1.400390e+01
1.375000e+00	-1.392191e+01
1.376000e+00	-1.383977e+01
1.377000e+00	-1.375751e+01
1.378000e+00	-1.367511e+01
1.379000e+00	-1.359257e+01
1.380000e+00	-1.350991e+01
1.381000e+00	-1.342711e+01
1.382000e+00	-1.334418e+01
1.383000e+00	-1.326112e+01
1.384000e+00	-1.317794e+01
1.385000e+00	-1.309462e+01
1.386000e+00	-1.301118e+01
1.387000e+00	-1.292762e+01
1.388000e+00	-1.284392e+01
1.389000e+00	-1.276010e+01
1.390000e+00	-1.267616e+01
1.391000e+00	-1.259209e+01
1.392000e+00	-1.250791e+01
1.393000e+00	-1.242360e+01
1.394000e+00	-1.233917e+01
1.395000e+00	-1.225461e+01
1.396000e+00	-1.216994e+01
1.397000e+00	-1.208516e+01
1.398000e+00	-1.200025e+01
1.399000e+00	-1.191523e+01
1.400000e+00	-1.183009e+01
1.401000e+00	-1.174483e+01
1.402000e+00	-1.165946e+01
1.403000e+00	-1.157398e+01
1.404000e+00	-1.148839e+01
1.405000e+00	-1.140268e+01
1.406000e+00	-1.131686e+01
1.407000e+00	-1.123093e+01
1.408000e+00	-1.114490e+01
1.409000e+00	-1.105875e+01
1.410000e+00	-1.097250e+01
1.411000e+00	-1.088613e+01
1.412000e+00	-1.079967e+01
1.413000e+00	-1.071309e+01
1.414000e+00	-1.062642e+01
1.415000e+00	-1.053964e+01
1.416000e+00	-1.045275e+01
1.417000e+00	-1.036577e+01
1.418000e+00	-1.027868e+01
1.419000e+00	-1.019150e+01
1.420000e+00	-1.010421e+01
1.421000e+00	-1.001683e+01
1.422000e+00	-9.929343e+00
1.423000e+00	-9.841764e+00
1.424000e+00	-9.754089e+00
1.425000e+00	-9.666318e+00
1.426000e+00	-9.578454e+00
1.427000e+00	-9.490495e+00
1.428000e+00	-9.402445e+00
1.429000e+00	-9.314302e+00
1.430000e+00	-9.226068e+00
1.431000e+00	-9.137745e+00
1.432000e+00	-9.049332e+00
1.433000e+00	-8.960830e+00
1.434000e+00	-8.872242e+00
1.435000e+00	-8.783566e+00
1.436000e+00	-8.694805e+00
1.437000e+00	-8.605959e+00
1.438000e+00	-8.517028e+00
1.439000e+00	-8.428015e+00
1.440000e+00	-8.338919e+00
1.441000e+00	-8.249742e+00
1.442000e+00	-8.160484e+00
1.443000e+00	-8.071146e+00
1.444000e+00	-7.981730e+00
1.445000e+00	-7.892235e+00
1.446000e+00	-7.802663e+00
1.447000e+00	-7.713015e+00
1.448000e+00	-7.623292e+00
1.449000e+00	-7.533494e+00
1.450000e+00	-7.443622e+00
1.451000e+00	-7.353678e+00
1.452000e+00	-7.263661e+00
1.453000e+00	-7.173574e+00
1.454000e+00	-7.083416e+00
1.455000e+00	-6.993190e+00
1.456000e+00	-6.902894e+00
1.457000e+00	-6.812531e+00
1.458000e+00	-6.722102e+00
1.459000e+00	-6.631607e+00
1.460000e+00	-6.541047e+00
1.461000e+00	-6.450423e+00
1.462000e+00	-6.359735e+00
1.463000e+00	-6.268986e+00
1.464000e+00	-6.178175e+00
1.465000e+00	-6.087304e+00
1.466000e+00	-5.996373e+00
1.467000e+00	-5.905384e+00
1.468000e+00	-5.814336e+00
1.469000e+00	-5.723232e+00
1.470000e+00	-5.632072e+00
1.471000e+00	-5.540856e+00
1.472000e+00	-5.449586e+00
1.473000e+00	-5.358263e+00
1.474000e+00	-5.266888e+00
1.475000e+00	-5.175461e+00
1.476000e+00	-5.083983e+00
1.477000e+00	-4.992455e+00
1.478000e+00	-4.900879e+00
1.479000e+00	-4.809254e+00
1.480000e+00	-4.717583e+00
1.481000e+00	-4.625865e+00
1.482000e+00	-4.534102e+00
1.483000e+00	-4.442294e+00
1.484000e+00	-4.350443e+00
1.485000e+00	-4.258550e+00
1.486000e+00	-4.166614e+00
1.487000e+00	-4.074638e+00
1.488000e+00	-3.982622e+00
1.489000e+00	-3.890567e+00
1.490000e+00	-3.798473e+00
1.491000e+00	-3.706343e+00
1.492000e+00	-3.614176e+00
1.493000e+00	-3.521974e+00
1.494000e+00	-3.429737e+00
1.495000e+00	-3.337467e+00
1.496000e+00	-3.245163e+00
1.497000e+00	-3.152829e+00
1.498000e+00	-3.060463e+00
1.499000e+00	-2.968067e+00
1.500000e+00	-2.875642e+00
1.501000e+00	-2.783189e+00
1.502000e+00	-2.690709e+00
1.503000e+00	-2.598202e+00
1.504000e+00	-2.505670e+00
1.505000e+00	-2.413113e+00
1.506000e+00	-2.320532e+00
1.507000e+00	-2.227929e+00
1.508000e+00	-2.135304e+00
1.509000e+00	-2.042658e+00
1.510000e+00	-1.949992e+00
1.511000e+00	-1.857307e+00
1.512000e+00	-1.764604e+00
1.513000e+00	-1.671883e+00
1.514000e+00	-1.579146e+00
1.515000e+00	-1.486394e+00
1.516000e+00	-1.393627e+00
1.517000e+00	-1.300846e+00
1.518000e+00	-1.208052e+00
1.519000e+00	-1.115247e+00
1.520000e+00	-1.022431e+00
1.521000e+00	-9.296045e-01
1.522000e+00	-8.367691e-01
1.523000e+00	-7.439255e-01
1.524000e+00	-6.510746e-01
1.525000e+00	-5.582173e-01
1.526000e+00	-4.653545e-01
1.527000e+00	-3.724872e-01
1.528000e+00	-2.796162e-01
1.529000e+00	-1.867425e-01
1.530000e+00	-9.386689e-02
1.531000e+00	-9.904066e-04
1.532000e+00	9.188609e-02
1.533000e+00	1.847617e-01
1.534000e+00	2.776355e-01
1.535000e+00	3.705065e-01
1.536000e+00	4.633739e-01
1.537000e+00	5.562368e-01
1.538000e+00	6.490942e-01
1.539000e+00	7.419453e-01
1.540000e+00	8.347891e-01
1.541000e+00	9.276247e-01
1.542000e+00	1.020451e+00
1.543000e+00	1.113268e+00
1.544000e+00	1.206073e+00
1.545000e+00	1.298867e+00
1.546000e+00	1.391648e+00
1.547000e+00	1.484415e+00
1.548000e+00	1.577168e+00
1.549000e+00	1.669906e+00
1.550000e+00	1.762627e+00
1.551000e+00	1.855330e+00
1.552000e+00	1.948016e+00
1.553000e+00	2.040682e+00
1.554000e+00	2.133329e+00
1.555000e+00	2.225954e+00
1.556000e+00	2.318558e+00
1.557000e+00	2.411139e+00
1.558000e+00	2.503696e+00
1.559000e+00	2.596229e+00
1.560000e+00	2.688736e+00
1.561000e+00	2.781217e+00
1.562000e+00	2.873671e+00
1.563000e+00	2.966096e+00
1.564000e+00	3.058492e+00
1.565000e+00	3.150859e+00
1.566000e+00	3.243195e+00
1.567000e+00	3.335498e+00
1.568000e+00	3.427769e+00
1.569000e+00	3.520007e+00
1.570000e+00	3.612210e+00
1.571000e+00	3.704377e+00
1.572000e+00	3.796509e+00
1.573000e+00	3.888603e+00
1.574000e+00	3.980659e+00
1.575000e+00	4.072676e+00
1.576000e+00	4.164653e+00
1.577000e+00	4.256589e+00
1.578000e+00	4.348484e+00
1.579000e+00	4.440336e+00
1.580000e+00	4.532144e+00
1.581000e+00	4.623908e+00
1.582000e+00	4.715627e+00
1.583000e+00	4.807300e+00
1.584000e+00	4.898925e+00
1.585000e+00	4.990503e+00
1.586000e+00	5.082031e+00
1.587000e+00	5.173510e+00
1.588000e+00	5.264938e+00
1.589000e+00	5.356315e+00
1.590000e+00	5.447639e+00
1.591000e+00	5.538910e+00
1.592000e+00	5.630127e+00
1.593000e+00	5.721288e+00
1.594000e+00	5.812394e+00
1.595000e+00	5.903442e+00
1.596000e+00	5.994433e+00
1.597000e+00	6.085365e+00
1.598000e+00	6.176238e+00
1.599000e+00	6.267050e+00
1.600000e+00	6.357801e+00
1.601000e+00	6.448489e+00
1.602000e+00	6.539115e+00
1.603000e+00	6.629676e+00
1.604000e+00	6.720173e+00
1.605000e+00	6.810603e+00
1.606000e+00	6.900968e+00
1.607000e+00	6.991264e+00
1.608000e+00	7.081493e+00
1.609000e+00	7.171652e+00
1.610000e+00	7.261741e+00
1.611000e+00	7.351758e+00
1.612000e+00	7.441704e+00
1.613000e+00	7.531578e+00
1.614000e+00	7.621377e+00
1.615000e+00	7.711102e+00
1.616000e+00	7.800752e+00
1.617000e+00	7.890325e+00
1.618000e+00	7.979822e+00
1.619000e+00	8.069240e+00
1.620000e+00	8.158579e+00
1.621000e+00	8.247839e+00
1.622000e+00	8.337018e+00
1.623000e+00	8.426115e+00
1.624000e+00	8.515131e+00
1.625000e+00	8.604063e+00
1.626000e+00	8.692911e+00
1.627000e+00	8.781674e+00
1.628000e+00	8.870351e+00
1.629000e+00	8.958942e+00
1.630000e+00	9.047445e+00
1.631000e+00	9.135860e+00
1.632000e+00	9.224185e+00
1.633000e+00	9.312421e+00
1.634000e+00	9.400565e+00
1.635000e+00	9.488618e+00
1.636000e+00	9.576578e+00
1.637000e+00	9.664445e+00
1.638000e+00	9.752218e+00
1.639000e+00	9.839895e+00
1.640000e+00	9.927476e+00
1.641000e+00	1.001496e+01
1.642000e+00	1.010235e+01
1.643000e+00	1.018964e+01
1.644000e+00	1.027682e+01
1.645000e+00	1.036391e+01
1.646000e+00	1.045090e+01
1.647000e+00	1.053778e+01
1.648000e+00	1.062457e+01
1.649000e+00	1.071125e+01
1.650000e+00	1.079782e+01
1.651000e+00	1.088429e+01
1.652000e+00	1.097065e+01
1.653000e+00	1.105691e+01
1.654000e+00	1.114306e+01
1.655000e+00	1.122910e+01
1.656000e+00	1.131503e+01
1.657000e+00	1.140085e+01
1.658000e+00	1.148656e+01
1.659000e+00	1.157216e+01
1.660000e+00	1.165764e+01
1.661000e+00	1.174301e+01
1.662000e+00	1.182827e+01
1.663000e+00	1.191341e+01
1.664000e+00	1.199844e+01
1.665000e+00	1.208335e+01
1.666000e+00	1.216814e+01
1.667000e+00	1.225281e+01
1.668000e+00	1.233736e+01
1.669000e+00	1.242180e+01
1.670000e+00	1.250611e+01
1.671000e+00	1.259030e+01
1.672000e+00	1.267437e+01
1.673000e+00	1.275831e+01
1.674000e+00	1.284214e+01
1.675000e+00	1.292583e+01
1.676000e+00	1.300940e+01
1.677000e+00	1.309285e+01
1.678000e+00	1.317616e+01
1.679000e+00	1.325935e+01
1.680000e+00	1.334241e+01
1.681000e+00	1.342534e+01
1.682000e+00	1.350814e+01
1.683000e+00	1.359081e+01
1.684000e+00	1.367335e+01
1.685000e+00	1.375575e+01
1.686000e+00	1.383802e+01
1.687000e+00	1.392016e+01
1.688000e+00	1.400216e+01
1.689000e+00	1.408402e+01
1.690000e+00	1.416575e+01
1.691000e+00	1.424734e+01
1.692000e+00	1.432879e+01
1.693000e+00	1.441010e+01
1.694000e+00	1.449128e+01
1.695000e+00	1.457231e+01
1.696000e+00	1.465320e+01
1.697000e+00	1.473395e+01
1.698000e+00	1.481456e+01
1.699000e+00	1.489502e+01
1.700000e+00	1.497534e+01
1.701000e+00	1.505551e+01
1.702000e+00	1.513554e+01
1.703000e+00	1.521542e+01
1.704000e+00	1.529515e+01
1.705000e+00	1.537473e+01
1.706000e+00	1.545417e+01
1.707000e+00	1.553345e+01
1.708000e+00	1.561259e+01
1.709000e+00	1.569157e+01
1.710000e+00	1.577041e+01
1.711000e+00	1.584909e+01
1.712000e+00	1.592761e+01
1.713000e+00	1.600598e+01
1.714000e+00	1.608420e+01
1.715000e+00	1.616226e+01
1.716000e+00	1.624017e+01
1.717000e+00	1.631791e+01
1.718000e+00	1.639550e+01
1.719000e+00	1.647294e+01
1.720000e+00	1.655021e+01
1.721000e+00	1.662732e+01
1.722000e+00	1.670427e+01
1.723000e+00	1.678106e+01
1.724000e+00	1.685769e+01
1.725000e+00	1.693415e+01
1.726000e+00	1.701045e+01
1.727000e+00	1.708659e+01
1.728000e+00	1.716256e+01
1.729000e+00	1.723837e+01
1.730000e+00	1.731400e+01
1.731000e+00	1.738948e+01
1.732000e+00	1.746478e+01
1.733000e+00	1.753992e+01
1.734000e+00	1.761488e+01
1.735000e+00	1.768968e+01
1.736000e+00	1.776430e+01
1.737000e+00	1.783876e+01
1.738000e+00	1.791304e+01
1.739000e+00	1.798715e+01
1.740000e+00	1.806108e+01
1.741000e+00	1.813484e+01
1.742000e+00	1.820843e+01
1.743000e+00	1.828184e+01
1.744000e+00	1.835507e+01
1.745000e+00	1.842813e+01
1.746000e+00	1.850101e+01
1.747000e+00	1.857371e+01
1.748000e+00	1.864624e+01
1.749000e+00	1.871858e+01
1.750000e+00	1.879074e+01
1.751000e+00	1.886272e+01
1.752000e+00	1.893452e+01
1.753000e+00	1.900614e+01
1.754000e+00	1.907757e+01
1.755000e+00	1.914883e+01
1.756000e+00	1.921989e+01
1.757000e+00	1.929077e+01
1.758000e+00	1.936147e+01
1.759000e+00	1.943198e+01
1.760000e+00	1.950230e+01
1.761000e+00	1.957244e+01
1.762000e+00	1.964239e+01
1.763000e+00	1.971214e+01
1.764000e+00	1.978171e+01
1.765000e+00	1.985109e+01
1.766000e+00	1.992028e+01
1.767000e+00	1.998927e+01
1.768000e+00	2.005808e+01
1.769000e+00	2.012669e+01
1.770000e+00	2.019511e+01
1.771000e+00	2.026333e+01
1.772000e+00	2.033136e+01
1.773000e+00	2.039920e+01
1.774000e+00	2.046684e+01
1.775000e+00	2.053428e+01
1.776000e+00	2.060152e+01
1.777000e+00	2.066857e+01
1.778000e+00	2.073542e+01
1.779000e+00	2.080207e+01
1.780000e+00	2.086852e+01
1.781000e+00	2.093477e+01
1.782000e+00	2.100082e+01
1.783000e+00	2.106667e+01
1.784000e+00	2.113231e+01
1.785000e+00	2.119776e+01
1.786000e+00	2.126300e+01
1.787000e+00	2.132803e+01
1.788000e+00	2.139287e+01
1.789000e+00	2.145749e+01
1.790000e+00	2.152192e+01
1.791000e+00	2.158613e+01
1.792000e+00	2.165014e+01
1.793000e+00	2.171394e+01
1.794000e+00	2.177754e+01
1.795000e+00	2.184092e+01
1.796000e+00	2.190410e+01
1.797000e+00	2.196707e+01
1.798000e+00	2.202982e+01
1.799000e+00	2.209237e+01
1.800000e+00	2.215470e+01
1.801000e+00	2.221683e+01
1.802000e+00	2.227874e+01
1.803000e+00	2.234043e+01
1.804000e+00	2.240192e+01
1.805000e+00	2.246319e+01
1.806000e+00	2.252424e+01
1.807000e+00	2.258508e+01
1.808000e+00	2.264570e+01
1.809000e+00	2.270611e+01
1.810000e+00	2.276630e+01
1.811000e+00	2.282628e+01
1.812000e+00	2.288603e+01
1.813000e+00	2.294557e+01
1.814000e+00	2.300488e+01
1.815000e+00	2.306398e+01
1.816000e+00	2.312286e+01
1.817000e+00	2.318152e+01
1.818000e+00	2.323995e+01
1.819000e+00	2.329817e+01
1.820000e+00	2.335616e+01
1.821000e+00	2.341393e+01
1.822000e+00	2.347148e+01
1.823000e+00	2.352880e+01
1.824000e+00	2.358590e+01
1.825000e+00	2.364277e+01
1.826000e+00	2.369942e+01
1.827000e+00	2.375584e+01
1.828000e+00	2.381203e+01
1.829000e+00	2.386800e+01
1.830000e+00	2.392374e+01
1.831000e+00	2.397926e+01
1.832000e+00	2.403454e+01
1.833000e+00	2.408960e+01
1.834000e+00	2.414443e+01
1.835000e+00	2.419902e+01
1.836000e+00	2.425339e+01
1.837000e+00	2.430753e+01
1.838000e+00	2.436143e+01
1.839000e+00	2.441511e+01
1.840000e+00	2.446855e+01
1.841000e+00	2.452175e+01
1.842000e+00	2.457473e+01
1.843000e+00	2.462747e+01
1.844000e+00	2.467998e+01
1.845000e+00	2.473225e+01
1.846000e+00	2.478429e+01
1.847000e+00	2.483609e+01
1.848000e+00	2.488766e+01
1.849000e+00	2.493898e+01
1.850000e+00	2.499008e+01
1.851000e+00	2.504093e+01
1.852000e+00	2.509155e+01
1.853000e+00	2.514193e+01
1.854000e+00	2.519207e+01
1.855000e+00	2.524197e+01
1.856000e+00	2.529163e+01
1.857000e+00	2.534105e+01
1.858000e+00	2.539023e+01
1.859000e+00	2.543917e+01
1.860000e+00	2.548787e+01
1.861000e+00	2.553633e+01
1.862000e+00	2.558455e+01
1.863000e+00	2.563252e+01
1.864000e+00	2.568025e+01
1.865000e+00	2.572773e+01
1.866000e+00	2.577497e+01
1.867000e+00	2.582197e+01
1.868000e+00	2.586872e+01
1.869000e+00	2.591523e+01
1.870000e+00	2.596149e+01
1.871000e+00	2.600751e+01
1.872000e+00	2.605328e+01
1.873000e+00	2.609880e+01
1.874000e+00	2.614408e+01
1.875000e+00	2.618910e+01
1.876000e+00	2.623388e+01
1.877000e+00	2.627842e+01
1.878000e+00	2.632270e+01
1.879000e+00	2.636673e+01
1.880000e+00	2.641052e+01
1.881000e+00	2.645405e+01
1.882000e+00	2.649733e+01
1.883000e+00	2.654037e+01
1.884000e+00	2.658315e+01
1.885000e+00	2.662568e+01
1.886000e+00	2.666796e+01
1.887000e+00	2.670999e+01
1.888000e+00	2.675176e+01
1.889000e+00	2.679328e+01
1.890000e+00	2.683455e+01
1.891000e+00	2.687557e+01
1.892000e+00	2.691633e+01
1.893000e+00	2.695683e+01
1.894000e+00	2.699708e+01
1.895000e+00	2.703708e+01
1.896000e+00	2.707682e+01
1.897000e+00	2.711631e+01
1.898000e+00	2.715553e+01
1.899000e+00	2.719451e+01
1.900000e+00	2.723322e+01
1.901000e+00	2.727168e+01
1.902000e+00	2.730988e+01
1.903000e+00	2.734783e+01
1.904000e+00	2.738551e+01
1.905000e+00	2.742294e+01
1.906000e+00	2.746011e+01
1.907000e+00	2.749702e+01
1.908000e+00	2.753366e+01
1.909000e+00	2.757005e+01
1.910000e+00	2.760618e+01
1.911000e+00	2.764205e+01
1.912000e+00	2.767766e+01
1.913000e+00	2.771301e+01
1.914000e+00	2.774810e+01
1.915000e+00	2.778292e+01
1.916000e+00	2.781748e+01
1.917000e+00	2.785179e+01
1.918000e+00	2.788582e+01
1.919000e+00	2.791960e+01
1.920000e+00	2.795311e+01
1.921000e+00	2.798636e+01
1.922000e+00	2.801935e+01
1.923000e+00	2.805207e+01
1.924000e+00	2.808452e+01
1.925000e+00	2.811672e+01
1.926000e+00	2.814864e+01
1.927000e+00	2.818031e+01
1.928000e+00	2.821170e+01
1.929000e+00	2.824284e+01
1.930000e+00	2.827370e+01
1.931000e+00	2.830430e+01
1.932000e+00	2.833464e+01
1.933000e+00	2.836470e+01
1.934000e+00	2.839450e+01
1.935000e+00	2.842403e+01
1.936000e+00	2.845330e+01
1.937000e+00	2.848230e+01
1.938000e+00	2.851103e+01
1.939000e+00	2.853949e+01
1.940000e+00	2.856768e+01
